participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target, participant
1,6,0,0,12.733,12733,-0.43,10.27,1.42,10.3766,-0.5291,0.0371,-1.4846,-4.19,83.63,145.31,2.4505,6.1433,1.862,6.8711,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,12.856,12856,-1.79,10.44,0.44,10.6015,-0.288,0.24,-0.9556,4.69,86.56,135.13,1.8917,6.7095,1.6746,7.1694,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,12.976,12976,-2.75,9.71,0.0,10.0919,-0.1734,0.336,-1.3886,12.19,87.38,125.38,1.2801,7.1049,1.454,7.3642,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,13.097,13097,-3.62,9.2,-0.3,9.8911,-0.2771,0.2247,-1.7759,22.44,88.19,112.81,0.6344,7.381,1.2228,7.5084,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,13.218,13218,-4.99,9.25,-0.05,10.5102,-0.2116,-0.0993,-1.2817,33.06,89.75,101.13,-0.1068,7.6272,1.0551,7.7006,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,13.339,13339,-5.23,10.2,0.64,11.4805,-0.1953,-0.3883,-0.4331,38.25,92.06,97.13,-0.7819,7.9663,1.0004,8.0668,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,13.501,13501,-7.58,13.97,-1.97,16.0156,0.0785,0.1418,2.642,29.56,96.19,107.13,-1.6777,8.7574,0.609,8.9374,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,13.627,13627,-3.24,13.09,-1.2,13.5383,1.6221,0.6185,4.1877,6.19,87.75,128.5,-1.8836,9.3283,0.3706,9.5238,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,13.749,13749,-1.42,12.6,0.42,12.6867,1.6199,-0.7527,5.3407,-29.13,73.69,164.5,-1.8225,9.7595,0.3771,9.9353,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,13.869,13869,2.45,4.71,2.36,5.81,1.7213,-1.0177,4.876,-57.69,34.0,198.63,-1.2595,9.0941,0.6384,9.203,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,13.99,13990,1.31,-1.41,2.11,2.8559,1.5926,-0.0807,3.5954,-56.94,-19.81,219.25,-0.9209,7.7099,0.8323,7.8092,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,14.111,14111,5.61,-10.54,2.44,12.1868,1.297,-0.2487,-0.696,-52.06,-45.44,224.69,-0.0603,5.305,1.0442,5.4071,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,14.232,14232,7.84,-1.48,3.95,8.9027,-0.5738,-0.2662,-2.0671,-59.63,-22.31,207.81,0.9808,4.4109,1.4271,4.7387,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,6,0,0,14.353,14353,6.63,0.33,4.05,7.7761,-0.8912,0.1582,-1.6439,-61.5,4.5,199.0,1.7252,3.8732,1.7727,4.5957,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,14.52,14520,6.37,6.19,4.26,9.8509,-1.5806,0.0,-1.6712,-54.88,42.81,189.19,2.3373,4.1785,2.1005,5.2282,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,14.642,14642,7.35,6.57,3.47,10.4512,-0.7472,0.2127,-1.2283,-49.5,58.94,185.5,2.9978,4.4936,2.2809,5.8636,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,14.762,14762,5.19,7.42,2.58,9.4154,-0.5225,-0.3622,-1.513,-40.94,66.75,178.94,3.2867,4.8792,2.3204,6.324,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,14.884,14884,3.56,8.9,2.76,9.975,-0.2771,-0.4342,-1.7988,-29.5,70.19,170.56,3.3227,5.4091,2.3783,6.779,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,15.004,15004,2.11,8.98,2.65,9.5977,-0.4931,-0.3796,-1.2239,-19.25,72.94,163.19,3.1629,5.8796,2.4141,7.0994,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,15.125,15125,0.2,10.1,1.75,10.2524,-0.7461,-0.2738,-1.4803,-10.19,77.31,157.0,2.7725,6.4358,2.3266,7.3837,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,15.246,15246,-1.19,10.54,1.05,10.6588,-0.5683,0.1822,-1.1443,-1.5,81.81,149.0,2.2503,6.9766,2.1584,7.6417,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,15.367,15367,-1.87,10.42,0.77,10.6144,-0.3262,0.4385,-1.2795,6.75,84.69,138.0,1.7074,7.4304,1.9754,7.8757,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,15.534,15534,-3.63,9.28,0.17,9.9662,-0.0622,0.4298,-1.4977,18.81,85.19,121.31,1.004,7.6741,1.7375,7.9321,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,15.654,15654,-5.04,8.7,0.08,10.0547,0.0262,0.1734,-1.4246,28.38,83.88,109.94,0.2076,7.8093,1.5191,7.9584,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,15.775,15775,-6.41,7.91,0.69,10.2045,-0.06,-0.3065,-1.6744,39.81,83.5,98.81,-0.6644,7.8225,1.4098,7.9763,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,15.896,15896,-6.16,8.47,0.98,10.5189,-0.1156,-0.8498,-0.3272,46.19,87.5,95.13,-1.3886,7.9079,1.3532,8.1421,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,16.017,16017,-7.07,9.97,0.51,12.233,-0.2563,-0.9545,0.9392,43.94,95.31,101.06,-2.1373,8.1796,1.2421,8.545,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,16.138,16138,-8.03,13.34,-1.92,15.6883,0.4778,0.4112,3.1263,29.5,95.88,116.94,-2.9138,8.8596,0.8254,9.3629,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,16.259,16259,-3.96,13.76,-1.08,14.3592,1.7377,0.7549,4.4953,4.31,85.56,139.19,-3.0517,9.5054,0.5743,9.9997,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,16.385,16385,1.25,10.99,0.46,11.0704,1.8795,-0.8923,6.1316,-33.25,69.25,176.25,-2.4848,9.701,0.5593,10.0298,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,16.547,16547,1.68,2.79,2.82,4.308,2.39,-0.8727,3.183,-53.63,8.0,209.5,-1.936,8.7903,0.8572,9.0417,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,16.668,16668,2.59,-7.22,2.42,8.0432,1.7257,-0.1571,1.3668,-47.88,-27.25,219.38,-1.3396,6.6806,1.0631,6.896,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,16.789,16789,4.54,-6.57,3.17,8.5922,-1.0014,0.2956,-1.9526,-50.38,-26.44,213.88,-0.5648,4.9345,1.3407,5.1445,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,16.911,16911,7.77,5.78,5.0,10.8987,-1.4443,0.5596,-1.9657,-55.75,4.56,204.63,0.5335,5.0459,1.8229,5.3915,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,7,0,0,17.031,17031,7.6,-0.22,3.9,8.5451,-0.7505,0.9338,-0.673,-60.63,19.69,203.06,1.4647,4.352,2.0966,5.0479,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,17.152,17152,5.47,5.67,3.38,8.5729,-1.4923,0.1658,-2.7336,-53.88,51.38,191.19,1.9925,4.5257,2.2658,5.4392,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,17.277,17277,5.44,8.98,2.13,10.7131,-0.9141,-0.2411,-1.7802,-42.0,67.13,182.5,2.4468,5.1126,2.2479,6.0974,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,17.399,17399,3.4,9.92,2.39,10.7554,-0.3305,-0.384,-2.2667,-27.06,72.88,171.13,2.5724,5.7461,2.2666,6.6912,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,17.562,17562,1.12,9.88,2.25,10.1947,-0.4887,-0.288,-1.4759,-11.69,76.56,158.69,2.381,6.2909,2.2644,7.0973,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,17.683,17683,-0.64,9.98,1.45,10.1051,-0.5661,0.0709,-1.3635,-2.25,80.19,150.31,1.9829,6.777,2.1571,7.3833,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,17.805,17805,-2.2,10.72,0.61,10.9604,-0.5749,0.5072,-1.1857,6.44,84.0,139.0,1.4317,7.2966,1.9532,7.688,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,17.93,17930,-2.7,9.78,0.06,10.146,-0.3392,0.5912,-0.8367,12.0,86.5,129.31,0.8873,7.6238,1.7037,7.8621,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,18.052,18052,-4.55,9.01,-0.08,10.094,-0.2018,0.7887,-1.2839,20.44,86.38,115.56,0.1708,7.8065,1.4687,7.9453,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,18.172,18172,-4.45,9.01,0.42,10.0578,-0.2651,0.6938,-1.2174,27.88,85.5,102.63,-0.4381,7.9651,1.3305,8.0873,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,18.293,18293,-4.46,8.4,0.79,9.5434,-0.3992,0.0611,-0.8945,35.38,85.81,92.19,-0.9681,8.0224,1.2593,8.1781,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,18.414,18414,-5.22,9.85,0.19,11.1493,-0.2476,-0.8236,-0.1734,38.13,90.31,91.06,-1.5284,8.2632,1.1184,8.4775,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,18.576,18576,-8.08,12.84,-1.73,15.2691,0.1636,-0.6741,1.6472,31.69,96.25,103.75,-2.3917,8.8663,0.743,9.2133,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,18.703,18703,-4.43,13.17,-1.82,14.0138,1.3701,0.5465,4.588,8.94,90.81,128.0,-2.6603,9.4334,0.4053,9.8098,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,18.824,18824,3.18,10.59,1.14,11.1158,1.2621,-0.9458,5.9799,-31.38,77.69,167.81,-1.8907,9.5858,0.5021,9.7834,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,18.945,18945,3.73,8.02,1.77,9.0203,2.2068,-1.2566,4.299,-58.75,40.81,200.44,-1.1501,9.3795,0.6692,9.4734,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,19.065,19065,1.86,-0.62,3.68,4.1697,2.1675,-0.6065,3.147,-57.56,-16.0,215.0,-0.7534,8.0618,1.0659,8.1668,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,19.186,19186,3.37,-5.89,2.18,7.1275,1.6755,0.2553,2.5427,-46.31,-48.63,228.13,-0.21,6.2233,1.2127,6.3439,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,19.307,19307,3.76,-8.45,0.68,9.2738,0.8018,0.6567,-1.0101,-43.56,-63.19,230.5,0.3131,4.2898,1.1425,4.4503,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,19.428,19428,9.15,-3.54,2.35,10.0884,-0.5749,0.9447,-1.5381,-56.44,-63.75,221.81,1.4776,3.258,1.3016,3.8068,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,8,0,0,19.595,19595,8.8,-4.22,2.7,10.1261,-0.7941,0.0785,-0.5312,-62.38,-61.56,225.31,2.4425,2.2726,1.4859,3.6522,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,19.716,19716,5.44,-0.95,1.92,5.8466,-0.3578,-0.2345,-3.2452,-72.31,-26.0,210.69,2.8375,1.8479,1.5431,3.7212,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,19.837,19837,6.95,3.27,2.39,8.0441,-0.672,0.1058,-2.918,-68.31,42.88,189.81,3.3794,2.0353,1.6547,4.278,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,19.958,19958,6.65,7.71,1.41,10.2788,-1.0777,-0.1265,-2.5994,-53.19,68.25,175.44,3.8104,2.7831,1.6225,4.9897,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,20.079,20079,5.35,9.87,1.34,11.3064,-0.7145,-0.3011,-2.3824,-37.5,77.38,163.81,4.0133,3.717,1.5852,5.6952,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,20.2,20200,2.62,10.96,1.26,11.339,-0.5629,-0.2923,-1.8228,-22.5,81.88,152.38,3.8297,4.6714,1.5424,6.2344,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,20.321,20321,1.42,9.88,1.07,10.0387,-0.4036,-0.2454,-1.297,-13.31,84.94,145.56,3.5121,5.3578,1.4801,6.5751,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,20.447,20447,-1.0,11.34,0.09,11.3844,-0.0087,-0.2105,-1.9799,-2.38,86.38,136.56,2.9176,6.1461,1.297,6.9259,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,20.609,20609,-3.33,9.1,1.22,9.7666,0.4102,0.1298,-1.6253,15.0,82.13,119.25,2.0943,6.5353,1.2868,6.9823,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,20.73,20730,-4.3,8.24,1.21,9.3729,-0.3512,-0.1745,-1.5043,25.44,81.5,108.75,1.2517,6.76,1.2767,6.9924,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,20.851,20851,-4.56,9.03,0.09,10.1165,-0.5923,-0.5236,-1.1246,34.06,86.19,100.94,0.4859,7.0591,1.1203,7.1639,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,20.973,20973,-5.57,9.7,-0.06,11.1856,-0.288,-0.5247,-0.4472,39.38,91.63,97.13,-0.3122,7.4071,0.9648,7.4762,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,21.093,21093,-7.69,12.3,-1.11,14.5485,-0.1069,-0.4625,1.1334,36.06,96.0,102.63,-1.2844,8.0519,0.6914,8.1829,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,21.214,21214,-7.62,13.84,-2.39,15.9788,0.8934,0.757,3.9434,20.63,92.81,117.94,-2.1192,8.8146,0.2853,9.0703,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,21.34,21340,-0.85,11.67,-0.63,11.7179,1.5293,-0.3905,6.6093,-16.38,82.94,153.69,-1.952,9.1909,0.1647,9.3973,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,21.462,21462,3.94,6.76,0.98,7.8855,2.282,-1.0057,4.7015,-55.75,51.25,195.88,-1.1756,8.8705,0.2721,8.9522,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,21.624,21624,2.36,-2.8,3.27,4.9094,1.4181,0.1036,3.7088,-61.56,-18.38,213.25,-0.7097,7.3327,0.6672,7.3971,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,21.746,21746,6.01,-7.45,2.8,9.9731,0.6709,0.3905,2.7947,-48.06,-53.81,234.63,0.1758,5.3847,0.9482,5.4704,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,21.867,21867,5.47,-4.22,0.61,6.9355,1.237,0.4581,-0.5356,-47.5,-63.75,235.19,0.8734,4.119,0.9037,4.3065,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,9,0,0,21.992,21992,8.14,-6.17,2.57,10.5325,0.0982,0.4974,-0.769,-50.56,-71.69,231.44,1.831,2.7632,1.1232,3.4999,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,22.113,22113,9.19,-3.61,2.31,10.1402,-0.8399,0.5334,0.4014,-55.06,-70.81,232.94,2.8007,1.9234,1.2796,3.6305,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,22.234,22234,8.63,-4.49,1.37,9.8241,-0.0415,-0.168,-0.6065,-54.13,-71.81,235.25,3.5689,1.0783,1.2915,3.9456,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,22.355,22355,5.18,-5.17,1.22,7.4195,-0.2323,-0.7647,-0.8378,-57.44,-62.69,227.5,3.7812,0.2549,1.2821,4.0008,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,22.476,22476,6.61,-2.13,2.89,7.522,-0.5094,-0.1691,-2.6267,-64.81,-41.81,215.19,4.1539,-0.0594,1.494,4.4148,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,22.639,22639,8.23,2.48,2.91,9.0748,-1.2479,0.2825,-2.1184,-71.38,18.06,200.25,4.6911,0.2752,1.6806,4.9906,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,22.765,22765,7.72,6.29,2.41,10.2455,-0.9108,0.252,-2.2667,-62.75,57.88,190.0,5.0902,1.0678,1.7767,5.4961,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,22.886,22886,6.74,7.83,1.63,10.4591,-0.4865,-0.0164,-1.9155,-48.94,73.56,177.19,5.3076,1.9589,1.7574,5.9242,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,23.007,23007,3.37,10.03,1.55,10.6939,-0.2563,-0.2913,-2.6605,-33.94,78.13,164.38,5.0523,3.0225,1.73,6.1363,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,23.127,23127,1.81,10.3,1.55,10.5721,-0.1287,-0.0905,-1.609,-20.38,79.81,152.13,4.625,3.9815,1.7063,6.3368,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,23.248,23248,0.43,10.65,0.9,10.6966,-0.2596,-0.0469,-1.5457,-9.94,81.81,142.31,4.0722,4.8602,1.6001,6.5395,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,23.369,23369,-0.74,10.32,0.75,10.3736,-0.3033,0.0404,-1.6602,0.88,83.69,131.5,3.4381,5.5797,1.4881,6.7207,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,23.49,23490,-1.07,10.34,0.44,10.4045,-0.6218,0.1091,-1.5217,11.19,86.63,120.19,2.844,6.207,1.3499,6.9597,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,23.657,23657,-1.15,11.19,-0.01,11.2489,-0.132,-0.0447,0.3054,15.25,90.56,116.19,2.3177,6.8636,1.1707,7.3384,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,23.779,23779,-1.35,11.99,0.56,12.0787,0.4527,-0.1364,0.9588,9.06,89.31,125.56,1.8344,7.5391,1.0903,7.8353,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,23.899,23899,-1.72,14.68,0.3,14.7835,0.9981,-0.1167,1.9133,-1.13,84.38,137.38,1.366,8.4801,0.9861,8.6459,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,24.02,24020,-1.28,14.03,0.88,14.1157,1.2043,-0.0949,4.0863,-20.5,75.5,157.44,1.0174,9.2114,0.9721,9.3183,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,24.141,24141,2.86,6.39,1.96,7.27,1.0036,0.6774,6.4392,-54.75,59.31,188.81,1.2602,8.8397,1.1023,8.9968,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,24.264,24264,6.71,0.89,2.83,7.3366,0.8039,0.4472,4.9022,-72.88,-32.38,221.88,1.9783,7.7921,1.33,8.1486,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,24.385,24385,5.55,-2.94,0.06,6.2809,1.4617,-0.2313,3.9172,-50.69,-73.63,244.31,2.449,6.3779,1.1626,6.9301,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,24.51,24510,1.73,-8.67,-0.47,8.8534,0.8607,-0.9632,1.7824,-30.31,-82.19,256.25,2.3542,4.3949,0.9475,5.075,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,24.672,24672,4.52,-7.47,1.08,8.7976,-0.4352,-0.1625,-2.4478,-36.5,-79.75,243.81,2.6396,2.8315,0.965,3.9895,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,24.793,24793,6.99,-4.25,2.07,8.4385,-0.9272,0.6763,-1.3995,-49.75,-73.63,234.94,3.2129,1.8983,1.1106,3.8935,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,24.914,24914,7.48,-1.76,1.54,7.8371,-0.8236,0.8639,-2.1118,-62.44,-70.25,229.94,3.7752,1.4162,1.1672,4.1976,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,25.037,25037,8.98,1.37,0.75,9.1148,-0.6294,0.4461,-2.7478,-79.19,-54.13,217.75,4.4611,1.4101,1.1122,4.809,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,25.162,25162,9.45,3.76,0.88,10.2086,-0.3774,0.0829,-2.4402,-80.25,60.25,203.69,5.1185,1.7198,1.0816,5.5069,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,25.283,25283,8.31,5.86,0.76,10.1967,-0.3643,-0.1865,-2.1991,-64.75,79.88,190.0,5.539,2.2654,1.0392,6.0739,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,25.404,25404,5.7,8.58,0.81,10.3326,-0.1887,-0.3491,-2.3017,-49.25,82.25,177.19,5.5602,3.0975,1.009,6.4443,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
1,10,0,0,25.525,25525,3.94,9.14,1.04,10.0072,-0.1265,-0.2422,-1.8151,-35.69,82.88,165.75,5.3467,3.8937,1.0131,6.6914,P004_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_03.csv,2,2.0
10,1,0,0,0.0,0,-3.87,8.95,0.65,9.7725,-0.0055,0.0273,0.0251,23.38,85.69,105.88,-3.8598,8.9623,0.7691,9.7884,P010_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01.csv,2,2.0
10,1,0,0,0.121,121,-3.97,8.89,0.66,9.7585,0.0142,0.0131,-0.0349,23.31,85.56,105.81,-3.8743,8.9528,0.7547,9.7843,P010_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01.csv,2,2.0
10,1,0,0,0.242,242,-3.99,9.0,0.63,9.8649,-0.0316,-0.0436,0.0131,23.5,85.75,105.69,-3.8896,8.959,0.7383,9.7948,P010_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01.csv,2,2.0
10,1,0,0,0.405,405,-3.61,8.79,0.57,9.5195,0.0851,-0.1298,-0.1484,23.75,85.81,106.19,-3.8527,8.9367,0.7161,9.7581,P010_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01.csv,2,2.0
10,1,0,0,0.526,526,-4.12,8.79,0.38,9.7151,0.0916,-0.2356,-0.0753,24.75,85.81,106.63,-3.8879,8.9174,0.6718,9.7513,P010_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01.csv,2,2.0
10,1,0,0,0.652,652,-4.65,8.89,0.66,10.0544,0.0545,-0.1854,-0.2607,26.19,85.94,106.94,-3.9884,8.9138,0.6702,9.7884,P010_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01.csv,2,2.0
10,1,0,0,0.772,772,-4.55,8.66,0.89,9.8229,-0.0818,-0.0829,-0.0196,27.13,86.44,106.63,-4.0624,8.8803,0.6992,9.7904,P010_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01.csv,2,2.0
10,1,0,0,0.893,893,-4.54,8.81,0.41,9.9195,0.0415,0.0415,-0.0425,27.25,86.63,106.44,-4.1253,8.8711,0.6611,9.8057,P010_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01.csv,2,2.0
10,1,0,0,1.014,1014,-4.51,8.61,0.59,9.7376,0.0229,0.0109,-0.0502,27.69,86.13,106.0,-4.176,8.8367,0.6517,9.7954,P010_Dumbbell_Concentration_Curls_Abrupt_Initiation_2_01.csv,2,2.0
